Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-11-06,2660.863037109375,5110.7998046875,7117.5,11528.51953125,2756.820068359375,15295.2998046875,2092.610107421875,22160.830078125,10600.25
2018-11-07,2675.677001953125,5150.64013671875,7136.7998046875,11634.8095703125,2815.14990234375,15392.0,2107.6298828125,22444.650390625,10616.4501953125
2018-11-09,2621.238037109375,5112.56982421875,7140.7001953125,11549.0595703125,2794.10009765625,15304.0,2101.919921875,22494.580078125,10619.5498046875
2018-11-12,2631.169921875,5140.4501953125,7186.2998046875,11598.509765625,2775.989990234375,15263.7001953125,2087.239990234375,22324.009765625,10645.5
2018-11-13,2666.485107421875,5106.77001953125,7104.0,11495.6904296875,2754.60009765625,15245.5,2072.030029296875,21892.2890625,10596.25
2018-11-14,2658.306884765625,5131.0400390625,7113.60009765625,11566.7900390625,2746.800048828125,15258.0,2075.1201171875,21990.41015625,10651.599609375
2018-11-15,2668.169921875,5106.56005859375,7081.89990234375,11500.66015625,2735.3798828125,15177.599609375,2088.610107421875,21818.73046875,10646.5
2018-11-16,2695.569091796875,5081.0,7092.39990234375,11448.5595703125,2746.75,15170.2998046875,2103.110107421875,21873.740234375,10695.150390625
2018-11-19,2703.511962890625,5062.75,7070.5,11419.5498046875,2733.159912109375,15170.7998046875,2111.389892578125,21852.919921875,10774.7001953125
2018-11-20,2690.830078125,4967.97998046875,7010.10009765625,11187.16015625,2669.43994140625,14952.5,2089.5400390625,21687.119140625,10740.849609375
2018-11-21,2653.7958984375,4978.919921875,7058.60009765625,11257.830078125,2670.72998046875,15195.400390625,2077.489990234375,21555.609375,10671.2998046875
2018-11-26,2594.9970703125,5023.77978515625,7051.0,11390.9296875,2674.35009765625,15127.099609375,2083.9599609375,21838.099609375,10637.7998046875
2018-11-27,2592.534912109375,5013.68994140625,7043.7001953125,11400.0498046875,2682.530029296875,15021.7001953125,2102.2900390625,22006.830078125,10695.150390625
2018-11-28,2601.962890625,5007.47021484375,7057.0,11358.7998046875,2744.0,15171.2998046875,2108.64990234375,22216.98046875,10757.7998046875
2018-11-29,2617.548095703125,5036.81005859375,7078.39990234375,11403.7197265625,2753.75,15251.2001953125,2136.739990234375,22437.94921875,10883.0498046875
